order_id,is_late
KPZAoVoLX8w0,0
crsiLn3u5Kei,0
iqSWEnLnPx2Y,0
vW6lXtiY7AiY,0
ef0iTaPEGrWO,0
ORfFgvsH4bN3,0
NqVhCzqeW4IY,0
05kTE1y9tLlJ,0
W9JfxIMaYFsB,0
3k4bihCIbZn2,0
DnHUsEEC5UZm,0
4lXBHkmi4tFI,0
Gr6ewdGD5k3E,0
1U027D1nG9Ao,0
uAy8exm8wgoQ,0
EjZjf0b8Egi0,0
p4UMPd0CiHME,0
BsSuyg6xvecB,0
ZUQELphdCRko,0
bKyrKObAmFBA,0
wpkvv38pQtua,0
WCwbXN3B3fPO,1
HLW02raDZxVJ,0
9HvJ3XP2XL2y,0
5PFVKxWQ5YuW,1
1PJzlV9ks4fG,0
5ug21CVBKDd2,0
dJgiEd3BSAPz,0
DFJB02IF30yr,0
X6rBU9zztq7i,0
uF2B6urppaFU,0
JLu09mG36vt4,0
DMkENEqSKiEP,0
VTMUrZyqzg6X,0
Gf7ITY6oPD2r,0
j0Wn6tewyarz,0
vJUpD9RTwSNX,0
1MunOaEF4PMN,0
DsKmrt7htyrT,0
ycbYtnB2TKol,0
cQxfQPcWOK5d,0
Uc1vpjM1vnKG,0
mtzqfDv1NTlC,0
l2g9E9PJ3N4C,0
Jgbs1TLOiJJn,0
kVutVmyR3PbP,0
DMuoGxbkWS5Z,1
yJ498rzSEZI5,0
EHWyYrSe5ijg,0
W1wLX9n0x7vK,0
QXtI2OSmiLJh,0
ciSC2pmOGpNT,0
WUk5xXHtQU6i,0
njt1voWmnGNe,0
2Ylxhk3VvhUq,0
spISZr70l12t,0
3g2Mlk48uHcB,0
1RXBTcz2Sug1,0
nzMZpjJgrZBF,0
RYczQthg1K9G,0
pEFOBuZipEpK,0
Nanb6gsoCV0c,0
eoUYo56wOfAW,0
Dc4trOV8ScNw,0
mvDKn4V6U5Kp,0
z08XKeCguAXR,0
0Z2lI8RW03Lb,0
MRaHmPt2x8oW,0
vR5Oegg4zxd7,0
f0uLlDfDYvZy,0
ZayHH3kzDg2W,0
nvEMs9pPUjyj,0
XJhPvQMUnkHW,0
HYxUb8EPbHvS,0
BY25lqeIRUFf,0
KleSUyELdn5u,0
NBL88l9DCtux,0
6CBgJpwslcrH,0
ijNsjGBlolEV,0
XgENKm0AUN6T,0
rB0xEiSgPMaa,0
u4VnAgGBGnPU,0
ArdAgI1jodC3,0
ae5yKCgCxcKS,0
aXdRrZgLdbKm,0
0ddLOgzr7IV5,0
5xHF4MgLB94L,0
sCVdTk8GbAHt,0
0GStP3Ue30Jd,0
71IIMxIVLJK3,0
vTr4mvSVIO2G,0
iBDNSv0ocugn,0
WahCGh3jOgIk,0
2lGsxkLRjVrn,0
V8E0aMDmqNJ1,0
zkbHkuWLBeIj,0
mfxsReElv9EU,0
fOfzlNUQ6SRE,0
dsndPePcsLzJ,1
pwInGKrO4paE,0
cuBUa1hb5OM2,0
p9iqCZsgFc3Y,0
7WtxzVNRebP7,0
KMW8pXGSf3yj,0
Tr86noqeaC9w,0
YGdinmBfccwD,0
Gfs7zHNCHaxJ,0
NAjdKAsAsmvs,0
WEtnaMip9qsn,0
8Lj4suZxLY8N,0
Egpo5hZmyuxr,0
BlvF4LtpL7VG,0
kyCvQpmFf24T,0
Ag0ETsrxNAJH,0
vLDwyEzfdR4J,0
jKWU5jr209Ya,0
guCj6zYUgDBt,0
kVzQdWpoHAmb,0
ekyAc7hZWWj4,0
Mtq44IqjrZCc,0
O35McDzbPNwa,0
WaO8pabVVVLG,0
34x6agQHBlAh,0
D4RdDqu8fnck,0
sHunkpsZX461,0
HjuCww8QMuKG,0
5VFyrhrU02fM,0
r1joatz1Kk3B,0
ktU93Z0bbuwC,0
BWu3CNarq1U8,0
QjWdTrnE6s6V,0
vWu7nRgtBYYO,0
B5WH095Gl4UA,0
u96QfLEem6kM,0
ladW2k5W19d6,0
CCZVf7ZJ2rio,0
Qs5gCiEQ4gyr,1
XvWDBQKbl9y9,0
DhPtJcqta3lI,0
dONkMkEAxZtC,0
Bjmtx31GkLe9,0
WH7e2R9N4QMf,1
jsa1TeyAs5yC,0
rkzQZrtyHWDX,0
RkXoioALugTp,0
V7SiHrMwr5fI,0
ZD4REBraV2G4,0
nHWh7W9uXBAF,0
if8kMPuKe0s6,0
ak3e09qDmoSZ,0
HmNnSJhI1yxh,0
3Pf62PRdaZZM,0
eQM6TGohsMsg,0
UDOS9d981Wuo,0
bSPBTLgdQ9UM,0
KYmOq982UCaU,0
UJ5YbR7JQO5r,0
vhfjHOTuznj7,0
izUNaajA1MbH,1
4cjHwCjdWcIo,0
Q5K5zM150iKd,0
NZHwJMb3ShWj,0
OgcktK3Om4q1,0
nYzbeMTa7RWL,0
DpcHsyMhlNlo,0
tUyVeuDkDbj6,0
EaVSRcu4yPIT,0
nrjncomhWPe6,1
i24qIISdYjBe,0
vWgqHn4q8zaN,0
5r7wB9kae8UE,0
jivZrSbOTBwF,0
phv78hpCXvOu,0
GslpPhdnwAKq,0
PR8QWvNT8CKG,0
vWNKLPX9sLTb,0
61kV7XnJnTdb,1
ZQC3ZVMQVrzI,0
UbodgAdYWfzD,0
R5DbREVYOMTr,0
lAwHoaxIbsPL,0
r1ZuHYgZCtlk,1
H7LYoEA0ZbBs,0
cblK9eaM8q8e,0
jclL2dI26BqX,0
vK8IxM0kfPbq,0
XN0WMZGirt2o,0
wVVIiUGwO86y,0
R9py5GVQxEuz,0
eBZM3WxFmncI,0
pBGltREYmmnO,0
qIR8bkL1MuTq,0
QtCVl0YxYs7r,0
QpGurBNkZffi,0
Jabxdnc6TiaB,0
RMMUGNCehFmP,0
KGbsd7XcALoQ,0
dwbXflr0nqOy,0
4okItcFlZXVq,0
U8sCsKcFL9hq,0
0QwMOezXk064,0
kLjdOpQ4u61h,0
BUdOfeIufuuQ,0
58Psb35WBgoy,0
3gekphpaMFrj,0
v9RF7cCESn10,0
kmztEcsH05Pk,0
4C8XcaJbaQQx,1
pi6acwl7QLCI,0
F4fMqZvrgVPD,0
7SzpKN2ZnYyp,0
P9UYUd1guYDL,0
37QgYrrr7MI8,0
MnsODzga6xqu,0
GmrEJhjju3DE,0
ihUd3Rs8B6Qs,0
Vxl6wBEGi3Ht,0
qIAiX4qxkW6a,0
KpQAaM6uWGkW,0
rbBqNUM5tEX5,0
GGGT0RZEj7ZG,0
wa3gIA5nmoRv,0
cvORLneSLFNj,0
nrYcK4usQPRK,0
MVLVEB4i597Q,0
ug0ihmcJ6zaj,0
7dJ25sI0mB5T,0
yCdsonkVPO9E,0
d7Lb5z3KUR1T,0
fqFYOJaFKLne,0
U2gNpqlocZ6p,0
VC3E1Kk3tqsy,0
AN58rVZIeQ8u,0
E2W53mpQUQ4b,0
xqrqOlzMMElD,0
nxPAgYPsBDJr,0
rxyg1L0HX7Q3,0
Y3W3mBLslknJ,0
cecntxxvvbSh,0
D57ANTUGFGWL,1
fXTRSWGY4eKP,0
2Q21xntScu3O,0
Dac3LECq9Gvj,0
fg8pOz2KJmMf,0
Q2sXZdR68gDp,0
uz15wjEw2Be8,0
YeFEOgOlURWp,0
mACFmXo4hzsZ,0
cOnGAk0uRn9e,0
CnyaGBPhxzRV,0
xLLmmVPL4cYY,0
e3n9WBcsw8IO,0
8DuZSIsY4GOZ,0
aRHaQLi3C55T,0
1pmCPKv6aRBt,0
zJRB6pPBEH7B,0
4ReZPHipvFAB,0
bALzFjV6c2Sq,0
l38R55ZQuuXE,0
G086AZB7rMPI,0
g69apKFy4ftN,0
IcD87at4vxoe,0
lLQZHbFLPXvm,0
5toUh65Vtbz9,0
BD3qa45KqxRN,0
iCwcJNw20MAo,0
iM5mmh6Jy8Hz,0
EQaqqbvVbHNt,0
YGVVROXOA6TZ,0
irycHia1jEwN,0
yitXJV2Rl9x1,0
lNf27fLr3x1g,0
HmgjBaSQzrt6,0
Wac3H5QdyqNO,0
EqDu9wbbH28Q,0
UF2az5a4nfHz,0
zAiAPs3eE8mv,0
OEJVHyi2d2Go,1
siKkqoWiAuuY,0
FuIumqxmPONc,0
xcaFEwE0kgZf,0
i6D0PN8pBWp0,0
GffPpIuNYUQX,0
cadKyw39PhEn,0
4tuJWPdrzowL,0
PmFfiHHLHwmk,0
C1fL6LCZ8dBO,0
OZzuK6keV0Ht,0
daCsUuDiKs66,0
ia9g2OYKXv6T,0
k8ok2CXGjZVl,0
jQqX4uqn0pPl,0
yKD3u6Q80zHO,0
9ebycOtL9TcO,0
EmXY7rQXOUp7,0
ze3NoLIa0KXw,0
pSSA0gwy6IfG,0
clinKB2IMA1x,0
rvKzVt7Oqe1b,0
rCyq6sJzKTLu,0
BjfrHpisFcWo,0
bBZE9JyEzjeG,0
g8hEGKaz6H1m,0
cqjlxk8hs981,0
6uuj24vTjxN4,0
4nbaIqYxBUvZ,0
G29HueT6Md1g,0
X72ajrTAWJca,0
qDptP64MFAau,0
y92jGmKoiUp6,0
NPB6i2d6Jbkh,0
zeUHhTGl7rOo,0
O0CSxOjW5HWR,0
ZiDSC2AQsALV,0
Pi64SGbthhNw,0
6bhTLNUz7Wk7,0
wAArTTQZKDcm,0
wgKR6Zxjg5m9,1
oLWzYU1zxUTt,0
u8vJYziqhP0U,1
P5EMfGM5nskw,0
cJvxKzByMyfs,0
d29lUaydIy92,0
D6ZBFdDoEL5h,0
28XnYkKzFEEV,0
N9DFutewZIkT,0
1RQ8V9wBnlg2,0
QxljzrYPzQDY,0
EvRKzaPNi0rN,0
Ja75Nnau5iDP,0
fFXUXgzDgxGH,0
QbixxDlegOQw,0
ZdgVxEP5CWOd,0
Sd8sNcr2o2wB,0
aqLERcu2pqfx,0
bP1y4IY3fPon,0
erb1sS73L38w,0
yzS39lerpZ8S,0
xXoXf4NkVPOq,0
YZYhCTFXgw7N,0
ggDl9YgpmlRb,0
Ig53WuBqd7sK,0
i9GUaErlUrqx,1
9Ap0nCy62xjS,0
PJxg89BrXrc8,0
VY6CpNQIPlkn,0
PShYjLmctFZi,0
cT2WbZdMpvGY,0
qdUEB9Kp4fYJ,0
lZrf2QdT23KE,0
iuWssk3wshvq,0
PWYObmccoqoM,0
zZa2FfC1XEoL,0
0PMp04CrYJPX,0
n5wX2zdqX0R4,0
CG47C8s7wNKA,0
ZAmdIOxSqBEq,0
Ap5EPIIwc2kA,0
QKjg4TerSKpH,0
myOLj5YGnKat,0
N03oQopYwTsb,0
m4f9ZJcUkx4g,0
m4uX1ene8N5R,0
febJgj6fN6ml,0
Lkxs9tBLQmU5,0
Pp4iAFvQtfSA,0
QctvnBRXhl4f,0
Y0fHruWVsYg4,0
ZTLXlr3Ka8c9,0
Ok0Be9nz4grA,0
pbZI24Xvkw9E,0
Wb6Clhsssz8V,0
k1609GlOvnVe,0
k94jytZ3MPnv,0
WfXSkdLukYNm,0
ur8QHRNLtpSt,0
6SAVMM8lrtT6,0
BjQfHUtLz079,0
5EdW8NgWgfrJ,0
foWsGxK8tllg,0
M449ciK6Q2ue,0
sYT0omu7m5Y1,0
mQjIhMaEefDN,0
MgOegLqaEiUX,0
OBJJvbg2xGcP,0
lKnd5BRGVxEo,0
MFty1DhzJyDS,0
nDah01lFHsb3,0
UQi8cY4PIeXs,0
iGwfjUDag4G4,0
qLELrFElsuxu,0
zCqC99pFb15z,0
dyyAeRVmCHXE,0
qlTV0P4XQXaV,0
vXSXvZlDAwFt,0
wBpsUrutAZYy,0
wASqLGyKfAxO,0
NvIpyv7ayIk5,0
a089edC4FrK6,0
lqfQbcbx6XDx,0
FTb8qsOieyy4,0
rrLpxQPuLatd,0
8lXrRLl4FUsd,0
Z7mgUGhYbE7X,0
J2a24nbE3FHA,0
81tWvNt0g78o,0
AoIYEePZnDS5,0
M0M3s13a7juL,0
qVNq2wvfaiNm,0
70EJt3cQLaXM,0
6G3USj5uOkJD,0
h1pQJJ4PcuU3,0
PiABUuMsgDwy,0
1chkYQBvNaoa,0
9qnT6PvaX3Zh,0
TwAiQxFNcc6Q,0
uAxkZgyeQ6XR,0
4BiD2oCGu1U6,0
G7EJQzKbEYVv,0
H0fYqyRF29eo,0
8s6oFeIeT0PF,1
QL1HUl8nOAF8,0
ZSIktKMO1bzW,0
6p3Q58B0D7aG,0
MrmgPglq17Od,0
m8rK8Ou8JBMu,0
jy9EV73dB3Lv,0
D7qXkZVnHLLD,0
S0VGCJwmdOE4,0
iQ6gKBH8DAWG,0
WrCNQY4ppkql,0
elCYkz49x4xx,0
2LuoeQBKpmnP,0
Z1grHC9Psa1m,0
P2OpwsPsfO6d,0
FzMO2Hkfv06e,0
5y0nVsCQsMKk,0
pDs7PSS7P3v3,0
DMtWOXWZdb7g,0
GqtxmOOTuqF8,0
INlIQUuPfRVl,0
dkJntbVmuxnf,0
6dtQny0RUmch,0
ZHmVDSYXbhRl,1
UTa1GwKhOoEf,0
HOo8aHgf4M1u,0
eSrCOKhCPUmf,0
nyehei9qyAaU,0
JVYHMmrUYkIl,0
21nHo0x3xzxO,0
ul7IdyZZ5sQb,0
9teAOKfqzNx1,0
GQfh7qZhDbSW,0
AW5KRzXbGTRl,0
3FInXarZ3fgd,0
msTGVHR0wd7B,0
YuAiTyY3lhdg,0
WicWoNEgv70c,0
n2mR3WBzetWq,0
F7gCnAlKtvzT,0
pEZ6ZqAAXSAL,0
1Wu3dSX2IrgM,0
vLhKZUQ7QF5a,1
34rOl4ZqssPR,0
W3VGUAZRuOEK,0
TIdjgtLsl8HF,0
zlIcpCJoRbC3,0
jdfM3OgRfSqx,0
EabNWbMogJLG,1
UwpzpJzuOMzA,0
vMCuTfqBjm55,0
PRVlVCeq4HBu,0
nzWY8sPaLI4b,0
gDEGUPveAcBW,0
PkoQsSEBi1xE,0
YOPbKOHApMpt,0
Gol09NaEbimO,0
llR07hAsIse1,0
SxmJUNr4wWrP,0
iyZ3BNxg3Xrz,0
D5O78C5C42Jv,0
llZIZrFCCzRE,0
6TKjqvKZmSKM,0
afAbYcQJc2jT,0
r4DlTa6Ge54l,0
l9djDdRFSLvg,0
hu4r4M9mWvVm,0
2IABKdUUEgHw,0
T5hsupTczzoV,0
t7r1RE6h0iuq,1
V2903pys5oJj,0
bFkMeL3BDDXQ,0
dLG7Psxp6tTS,0
C5RF6vnOs7NH,0
hXMAT2boVgnp,0
JojXGIIc6ZKt,0
5u3DNRZCgjgg,0
36hUJJC1xgZ5,0
TIGMob3zFNfR,1
kyfWnvANlW2e,0
mTOgXhx7ru6V,0
qHDTv82pfAwt,1
otQAem71fFe5,0
vklsbyzI8YE3,0
jDmxHZHDb8Ct,0
JJUPiQGvsbRs,0
cwURMYdmITEK,0
lS8izgpVC8yu,0
JkZlDWq0F0lN,0
93VtpjL1RDnj,0
vPseGg5mxMQs,0
vrRLh2uKbVeG,0
sBVjxoV99wTo,0
OwvWSRtBjgRs,0
WkVI7OtLxRTN,0
lITphs7pC82x,0
tdpbVlXe8gU4,0
Ndv5hPkOWcIu,0
eamD5SkbqkbK,0
jDhj2SQzNCMU,0
VCMbDh1G3HWg,0
5wVLcV3GGcGO,0
WJOMjXSPIC2N,0
o52cymPcYuHt,0
BzVyqyWd5UJO,0
eVddnEkYTr3X,1
LXev7y5NKMML,0
dCx6huSmT1EK,0
HJBWrJJyCNUx,0
UBgAdxqXMNeG,0
Y6V6Xu8nXPT5,0
jztEjdr9avAB,0
oh0Ymgk7lZOr,0
ZnQHpROIYXzS,0
NF2pWdF8y0Tk,0
44c03SzHKkBG,0
Ph2B7EpgbOG4,0
qlwnctk3QVqW,0
D0fUI9c0SXPo,0
YiTGRZDhbGO5,0
d28J8ATb9M87,0
YDMjRr2Taz6C,0
uXGNax7tJ8pR,0
hXTa11wHbZza,0
U3takLnTIycK,0
xs5MzruFkGTU,0
jBbGdJiDlUcL,0
dtshgitGXnRo,0
kwUp5GIaXqOV,0
bV7fzkOyX5An,0
ARHVSGZjC9xV,0
ncuCwrxTWex8,0
GIZJTIDbr4mn,0
mn6dFxtXNF7D,0
Dn9JoKJwzlsW,0
pwKWOqrDmE3Y,0
Z3ry4tPrfzN1,0
XdfvPLVowRZX,0
u5iidKYaM4XV,0
cNYoiS5UlQ15,0
cKh4TKxwjzKY,1
qj8HEiGAHSao,0
LKJmrz2p7FGB,0
Un6XmK37KYZq,0
g8cjelTIC5Eu,0
WFrFeiPiWDLw,0
kyTY9Fp6e6Gs,0
AiNlqqGph74A,0
LWeVQCDWhACO,0
1puJNhcWskzo,0
BLpoGfEdfMdu,0
HCvWsuSN4ogt,0
iWGzKrpHID36,0
uSprq0BD0Bv8,0
4qUfM7U7YXaE,0
7mm9p1EqGNRY,0
RtrjkBu569Wq,0
BhYmFPU3TB4c,0
lwFHHWZUcN9y,0
6Nwg3ZL4dUr0,0
7EBK8BPYs09A,0
Ux6Qxw5qiZHF,0
csKC6bSrfxOq,0
Cgy96cgeNBlZ,0
kMZ25B9bcoas,0
MQwQxLASffrl,0
jpX6j5J6QyBi,0
ltEEgZzRyFZo,0
9tq2BnkpZpkm,0
NXVZGWQJkmVt,0
JUiwzyarrW4N,0
0a5hPkHlHsC3,0
zylBW6FsYPpR,0
rvQZsCOQoErT,0
a4ccdQHEM7sE,0
dQHjnxYQ3OuZ,0
FlpAhCWTfkP8,0
9w5rD2zKmwWK,0
TBlk1jNjqbcU,0
gqrL0rha20tp,0
VaVGVdMCSvTn,1
244cs8dcDpx9,0
TQCA3e6iVZ5p,0
njymT7LyECby,0
zUj9wEMlXcEf,0
ZgmoJmvIIxJO,0
VOprqahPGVwW,0
UC4EPdG6r79K,0
ThEqgZ7WvwCI,0
HfxgODq9bKYK,0
VL6hN7doSMaQ,0
hLEVeZOFRdIR,0
l70417idbDtO,0
uKaqSk3mGBEh,0
cgPU8ztQ9S6Y,0
NcU3201duOMI,0
XC0bVpHzJ6bb,0
BoAWh1uEuDSL,1
nB77aQ384T5q,1
NKAZW8trNo96,0
kiaQRrsjNUHu,0
Ycnu6A8xhTmZ,0
OLmV9IXVcIh9,0
nVs4ctPQMO4c,0
5VKQBWUjQ1K9,0
nj964YwdisDN,0
lOcM0bMEUbYt,0
6BY82N4BiD5F,0
MxkcQiuqRQmc,0
4zRPOF492FdT,0
KL8bDFYpWt22,0
Kbbfs4da6CO3,0
AttIsaDjEq5G,0
aekKWvevRBIs,0
gqJni6MLr09t,0
PDEzZdebLSn3,0
veUqlv44Qb6J,0
au56lMADIIv9,0
zEMZ2FRgVmHb,0
xsJiycQKUtqS,0
8mTi8Git38Nw,0
SbV0qsfgVx1h,0
GJ3UwhJEoeyt,0
ujaZ9KBASHeL,0
50yZPBBu7Mqz,0
S4CudA8ZH67z,0
KKzIifc0tQSL,0
qmL7w41K1UAI,0
Pg91x3wtvvso,0
vmJbzpzeSlpQ,0
RUf3ym3Cjt12,0
ogDhRAxPIJ7p,0
cItcjTwprSK5,0
hYNkBuOEPqk2,0
SP3McKxCcye9,0
aZgk5E5UmGEY,1
4WbdmXv2x6l0,0
EXKZSgPQ7Ale,0
1pGofBdZSmx9,0
1fwWeNzQhzFh,0
eh6SeemBXbRJ,0
CoyyZvpIJP4L,0
6fUc9gDyisyZ,0
RmSKpSh2KBMN,0
er5eVh6ULkC6,0
hVa4eFopxC91,0
jCJyxGoOE70w,0
DwnVxIFVI6aH,0
78O58KmOEbqh,0
6pHdcVUae7eO,0
P0cNqeEEb2SI,1
8YmO4NEggGjR,0
4Zjp1olmI6DG,0
PruTVGi4Pf0c,0
bolQa7ioCdyT,0
zucyBE77lYTc,0
dGvxphIW8oh9,0
hBZPK3F0JPqG,0
R3rAG7y7kxkb,0
LGsh250BtZSs,0
uYGkwAgfljGV,0
4rfF7zrYbxj7,0
jveeLAGqnN0a,0
MEJm3BQNbxbz,0
NPrs58teiEdf,0
VhYDiUomK4cZ,0
0M29m99Ip9r1,0
agTmKF2LbsWS,0
M2TKyKLXsX6V,0
GXvzF7fEJPFj,0
B2b5hp6fCnnM,0
zazbe0bh5rPn,0
pBUCuKMQeAxj,0
X6Mo6zUmL2cj,0
trJFmoQZxMDV,0
OWxuqakEOWkD,0
VmgxlktytTN1,0
Thv8MzmrFzAe,0
NAXaEoC4QRz9,0
3ghQEy4TOf15,0
o0GMDjDWYfoV,0
U4H7OGbrONEM,0
m32wIwSpW4TP,0
fYwTQKdvqL30,0
YUpcUjc46BTo,0
KNHwPR4w8BST,0
rCh83cUNmrR9,0
y1CcysTfN6SA,0
jbsZVu6twrNa,0
YtInz8Bmgn64,0
X6mQVej585T0,0
tzC1HrkEX30u,0
VCFPDtcEmrAX,0
VpV94hqwUsTO,0
7wygZi7yyARB,0
qCInRp4xUq5f,0
0Dpg5g9BTYN9,0
JN68dlNlHRzk,0
RLkYAJnSRq1C,0
bUv8pETxED3d,0
F7LbIvS4qFye,0
3fdOq7UBIISK,0
Kb8zTWHeBt3R,0
QP2Z3IzThqkp,1
mQwfNGXUR5pI,0
SxScuU8RuwV9,0
V17AscDYZlTT,0
JZGNhyCTLpvy,0
HfwxyBAHscpA,0
oD8JgAJL8vnk,0
jo3tfOKsyd73,0
uN3YItVyZkQR,0
3odBeAivMM5g,0
6mqNLsLncisY,0
scgS5tx0pNaO,0
XZsUedRWfp0q,0
cG4wkM3SRysK,0
jnj0LEDKNYDX,0
hrvf05oGm5UO,0
6ciLRHjVaCk8,0
msMPv96agDbi,0
FEl9EHdICiTE,0
Vo3xhooEOGuB,0
myFEOS0qN7Sw,0
Wxpj3jHECpWt,0
SlkgCTztG48n,0
rehjDn1kpBxW,0
rFIMyDEPVdM8,0
WKmH2uLtxelc,0
PQIwaF37xiYc,0
hoH9fiNXhyFI,0
Di0Vg0nIWnqk,0
ThQNlk4OCzNN,0
fI3qX8wQ3Oku,0
9CQJ7bb6D3ZI,0
c4ZhTtpiiHwT,0
jxNy63J26bRw,1
ZN4xuoWDcNI3,0
PEA50Dc8DkyA,0
HiKxbfDHdrW9,0
TnYA0hzKU38P,0
1Ksc0nsgrGtS,0
2bw2DwYs6KDm,0
PzdFuJHdfjpT,0
JQwn6BvKYzfa,0
DApYsROss2uL,0
FWh26O4HwJ3z,0
7Gjse7Z7LeI9,0
F1dpT6Ojql9m,0
TI2vdWI3ZM4C,0
vx9rm0p1UGw7,0
LxuHaKHdub8z,0
c4UtEGZkI5Tg,0
TCQuLAtWf9ih,0
zPIVjfui3D5W,0
olRNXQe0BwwJ,0
VPSxnVad1qEr,0
wrVAGLOsmMLw,0
f7bvH4jURuri,0
4IOozH8wECz4,0
QpPykzjqE7Kx,0
eTw7Xcu5QdQW,0
AMbzz8FBqvFs,0
wPmhkRAr3hf5,0
mFPSy4udzxVW,0
kUbRGXJlBu5G,1
wzWYsWExRo9N,0
DASdRv6G7MVF,0
GVVJCpcavf72,0
pbh1k0WVhcq9,0
bHG5sPgO2G9d,0
smJJM6zX9R1d,0
BD0jHV5FfuWE,0
pIP9KU7rXRqu,0
98o3oPSTOs1H,0
AMCNtzCGUorK,0
9zDRFEP0cIUm,0
iT2zkDZPKwBM,0
aeeu9lqrJUMp,0
keboBgfsfrKk,0
o4kuv2dO5mcZ,0
kSnuzbXQrYgL,0
w7g52NrqZl5z,1
lCle1sZ0Vvg1,0
NfWPGG06CVwo,0
yNVru97Ve68L,0
poq3qE6NpJGj,0
p7emTPQSbkMF,0
NhIIr4MAPmSb,0
X68cDxWu9Dgo,0
8Wjgn8YHc9XV,0
3zvcEccnBZji,0
vCHRQMKmXpnw,0
l5a6LjulPazh,0
Hrn8ovHDw1Re,0
5zjVK4Rmt6V7,0
89ZNxBDMwhcb,0
XunU2FZmLY4n,0
5IAJ7QRsf43T,0
BIA1dcUYELQh,0
t117s8iB5lcp,0
WszKdig7f8qo,0
MiEGWaXrTpKA,0
fCOUqxb10R9m,0
VPWWw2MxVWor,0
B4FRHAkhzGNB,0
TLQf3EwAlIEn,0
CjE4nLkwa8q4,0
bLU9XhuMrXyU,0
0xm7hNGBxgkn,0
Gw3LBCv4iEtP,0
H5uparSvBKW3,1
kldJn8raJQoj,0
R9BbFAF9qhJc,0
aSRM5v4u6aAS,0
jaO7EHGvVHWK,0
gCleJibFlCds,0
t00hXSDypaqA,0
CygorC1tIeJ4,0
sTBkQdd2zpcr,0
KYEMxwHFQunH,0
S058Msn4OWiG,0
3DdICpoU1dD2,0
Li7DlOiioDpg,0
sZvFDkDhdtxo,0
kcXbsqw9jnFE,0
IVmjt8YrTqyP,0
Jl21H9GwnyB1,0
1HzGIImhbRuK,0
IUs2BnME2GNM,0
rra5trLobIdJ,0
9xQyiFcbV9tM,0
eC7032tobYto,0
crwx1zT0kKGV,0
yGf0kDdlIQW8,0
vbSSyigrzUln,0
8wMw5Unha7oI,0
6WNr0wifx3BF,0
0U1R8dXktPOm,0
5wbq1KrPrWWj,0
oM9R3Ke3basE,0
KN54uckN3hDy,0
DHtMdjN5yCfG,0
ADrOD6MQOHFe,0
1tZGISV2DATa,0
OOq1vE13cODt,0
gQSV4zgNAh0P,0
lGcU3UlwjqLh,0
L2FVu2FJDRHz,0
DARmdgMWSHDT,0
oDiki1nEjT1m,0
K09kRtak9xd6,0
rIJOtiR0qgdg,0
WrQ73eV0NZEN,0
gK9UbmY4b7QK,0
gtrYL02UbMJX,0
Zow7tcxDaxIF,0
Nxb8YIUajsgR,0
VYu12GpRgDey,0
6UAFHM5Jy7Kw,0
g7nBpr37nTx8,0
J7tjyySS6oVg,0
lwCXbXgaczxw,0
d8EmsABbdxKH,0
4N3mjh6KiOih,0
tGGGVW701P4H,0
MVI2bF1uxkHD,0
dG7CwBeDl6Fj,0
3xXeoDU28lAa,0
jAthXJ4kIGU2,0
ivhR8RkRLjhb,0
C0Qu0oE6qUu0,0
5kxkgXSAGqwk,0
4o0E18X1CqnM,0
JwjnZWqb9Qxh,0
0gej7ss6MPD6,0
S0FjHGXYSAXJ,0
6IgoWWImO2mh,0
A2sOWvlIkwlk,0
RKsd35xaMt8x,0
GTN0TD8A1Ywv,0
NFrOCpP6j9C3,0
wdf4iyEfw2pu,0
ja5sqD8yN7Tt,0
9lYMHmMERAsd,0
P8mcRst7DOtF,0
xHvbID0DMbxT,0
P4LJhb3du0Xq,0
Xp9SfBClHxqO,0
SHq5cL5NPNbG,0
7cxIFV6ZdAnj,0
vRfozZ91NFBg,0
4OQzMQ14Lm8R,0
Q8QeEltk1i4j,0
c588SPLmwcAQ,0
LipbqGKxnaK1,0
I9EIv45l0V7q,0
XQi66dy70tuj,0
e212Kdh4vjxW,1
uui2MNSI4zOu,0
iWmvtun0eGID,0
xR7FTE2yKBfy,0
CuNsEwHeV6M4,0
wHjARV1WMhKu,0
qlpJQdF0GSud,0
YFwtrdn3dh5b,0
dCMMb7gzuRwe,0
dDZj2Nez61H4,0
q7YDmWQnJS4E,0
GbC7BFXOc1Fj,0
MasznrSguTMW,0
gk6rF6bcsjqQ,0
GUg6a0ioeuJB,0
2Edv9XozffYB,0
j3aiomqG3jh5,0
jAFPz9b4LX5p,0
GDc6xvrcHkms,0
KmUqJWaxHwn7,0
uInoCpfPtWWt,0
YZpRh368gdNQ,0
gISoHGFYEMkr,0
7CwcjEmsYjKd,0
jtCT1fwzl0cq,0
01psGfScW702,0
4oO8RY0B3eD5,0
EgRJXkmXPkNc,0
TZi9qlwf8KOG,0
9UAcGJKmqR7W,0
yWAiI0BcRR4p,0
gF4yI13Rsy7W,0
xM6emALBf3Cd,0
CfyccTJKzd7n,0
vGLYxOsaqOxr,0
xkitVTYS0VAj,0
VqPXx6kz0Sax,0
VLQDyWMOXQ9e,0
GsygbqJFMstb,0
PtTQIVtgQPLq,0
AJa4dEahbt0O,0
8ZOwwMgkteLQ,0
VA12UHbrC5ls,0
YrcZ2xf4znRH,0
3FkXKJLORGic,0
ZSk4T5rfeQsT,0
HfmauNdpceBw,0
